timestamp,rssi
1762834046.9991314,-73
1762834047.7505674,-73
1762834048.4987323,-73
1762834049.2653642,-73
1762834050.032695,-73
1762834050.781774,-76
1762834051.5345042,-76
1762834052.2840657,-76
1762834053.0491846,-76
1762834053.8157387,-76
1762834054.5685842,-76
1762834055.3151667,-76
1762834056.0652492,-76
1762834056.8160331,-76
1762834057.56502,-76
1762834058.3166072,-76
1762834059.0659385,-76
1762834059.8162816,-76
1762834060.5986543,-76
1762834061.3491776,-76
1762834062.1170757,-76
1762834062.8676188,-76
1762834063.614913,-76
1762834064.3655114,-76
1762834065.1329772,-76
1762834065.8855705,-76
1762834066.650497,-76
1762834067.3995981,-74
1762834068.1831675,-74
1762834068.9323533,-74
1762834069.6992302,-76
1762834070.4495816,-76
1762834071.199556,-76
1762834071.9507754,-76
1762834072.7168698,-76
1762834073.466311,-76
1762834074.2500484,-76
1762834075.0171854,-76
1762834075.7652655,-76
1762834076.5158794,-76
1762834077.2662015,-79
1762834078.0160851,-79
1762834078.766935,-80
1762834079.5154395,-80
1762834080.2667484,-80
1762834081.0164914,-80
1762834081.7836409,-80
1762834082.5343437,-80
1762834083.3005087,-80
1762834084.049004,-79
1762834084.8006952,-79
1762834085.5507927,-80
1762834086.2998078,-80
1762834087.0488453,-80
1762834087.8167884,-79
1762834088.5666568,-77
1762834089.3520446,-77
1762834090.0988224,-79
1762834090.8671143,-80
1762834091.616326,-80
1762834092.367341,-80
1762834093.1158483,-80
1762834093.8660898,-80
1762834094.6164675,-80
1762834095.3840292,-80
1762834096.1331694,-83
1762834096.900286,-83
1762834097.6496549,-83
1762834098.3995788,-83
1762834099.1490564,-83
1762834099.9159193,-83
1762834100.6830792,-86
1762834101.4500575,-86
1762834102.1986203,-86
1762834102.967424,-88
1762834103.715884,-88
1762834104.465985,-88
1762834105.2166467,-88
1762834105.9831243,-88
1762834106.7329822,-88
1762834107.5167344,-88
1762834108.2833948,-88
1762834109.032643,-86
1762834109.783413,-83
1762834110.5328863,-83
1762834111.2830408,-83
1762834112.050484,-86
1762834112.7989767,-86
1762834113.549781,-88
1762834114.3165824,-88
1762834115.0687037,-88
1762834115.833222,-88
1762834116.5848615,-88
1762834117.3333514,-88
1762834118.0824907,-88
1762834118.8332815,-85
1762834119.5840383,-85
1762834120.3503392,-86
1762834121.1381683,-85
1762834121.882305,-85
1762834122.6355174,-86
1762834123.3836956,-85
1762834124.1513486,-85
1762834124.899425,-85
1762834125.6837652,-85
1762834126.4520833,-85
1762834127.2333272,-85
1762834127.9830966,-85
1762834128.7671986,-80
1762834129.5331235,-80
1762834130.2845564,-79
1762834131.0361283,-79
1762834131.816754,-79
1762834132.5665462,-77
1762834133.3498416,-79
1762834134.1002584,-79
1762834134.8676531,-79
1762834135.618007,-80
1762834136.3669555,-80
1762834137.1172643,-80
1762834137.8662395,-80
1762834138.6346312,-80
1762834139.4014654,-80
1762834140.1504612,-80
1762834140.9180567,-80
1762834141.6663268,-80
1762834142.4169354,-80
1762834143.1683178,-80
1762834143.917114,-83
1762834144.6685133,-82
1762834145.434161,-82
1762834146.1842678,-83
1762834146.934255,-83
1762834147.7165706,-83
1762834148.4666932,-82
1762834149.216913,-82
1762834149.9670632,-82
1762834150.716279,-82
1762834151.482581,-82
1762834152.2344532,-82
1762834152.9836118,-82
1762834153.7334108,-82
1762834154.4831872,-82
1762834155.2508414,-82
1762834156.0493724,-83
1762834156.800032,-83
1762834157.549981,-83
1762834158.302815,-83
1762834159.0866022,-86
1762834159.8333564,-86
1762834160.583938,-88
1762834161.3670564,-88
1762834162.1188254,-88
1762834162.8691318,-88
1762834163.6166527,-91
1762834164.3663762,-91
1762834165.1169574,-91
1762834165.8669422,-91
1762834166.635144,-91
1762834167.3838744,-91
1762834168.1694565,-91
1762834168.9172437,-91
1762834169.6669297,-91
1762834170.433461,-91
1762834171.1835847,-91
1762834171.9329526,-91
1762834172.6843886,-91
1762834173.4337578,-91
1762834174.218762,-91
1762834174.967566,-89
1762834175.7191582,-89
1762834176.5003388,-89
1762834177.250544,-91
1762834178.0173097,-91
1762834178.784291,-89
1762834179.5331814,-89
1762834180.2837498,-89
1762834181.0384412,-89
1762834181.7840922,-89
1762834182.6009972,-85
1762834183.3498387,-85
1762834184.1171744,-85
1762834184.8832202,-85
1762834185.6346827,-85
1762834186.3999827,-85
1762834187.152202,-85
1762834187.9183881,-85
1762834188.6677454,-85
1762834189.4177558,-86
1762834190.2099001,-86
1762834190.9701238,-79
1762834191.7112331,-82
1762834192.4274158,-82
1762834193.1862257,-83
1762834193.9650507,-83
1762834194.752448,-83
1762834195.5030856,-86
1762834196.253877,-86
1762834197.003453,-86
1762834197.749532,-85
1762834198.5178766,-85
1762834199.267944,-85
1762834200.0493162,-85
1762834200.8006966,-86
1762834201.5678375,-85
1762834202.350491,-85
1762834203.1360662,-85
1762834203.9025986,-85
1762834204.6508498,-85
1762834205.400872,-85
1762834206.1698942,-80
1762834206.920366,-80
1762834207.6683397,-80
1762834208.4198651,-77
1762834209.2004979,-77
1762834209.9674232,-77
1762834210.717239,-73
1762834211.4666615,-73
1762834212.2175946,-71
1762834212.985332,-70
1762834213.7340608,-70
1762834214.5176811,-70
1762834215.2695956,-67
1762834216.0368993,-67
1762834216.7839634,-64
1762834217.534002,-62
1762834218.284469,-62
1762834219.0342853,-62
1762834219.78521,-60
1762834220.570106,-60
1762834221.3196566,-60
1762834222.1211958,-60
1762834222.8678832,-60
