timestamp,rssi
1762231485.2378242,-74
1762231485.931965,-70
1762231486.6187685,-70
1762231487.309521,-73
1762231488.0025656,-73
1762231488.693571,-71
1762231489.3815522,-71
1762231490.0742667,-71
1762231490.7791789,-70
1762231491.467946,-70
1762231492.160091,-70
1762231492.854589,-70
1762231493.5430484,-70
1762231494.2445126,-70
1762231494.9359553,-67
1762231495.633173,-67
1762231496.3187985,-67
1762231497.022679,-67
1762231497.7306955,-67
1762231498.4236555,-67
1762231499.119299,-67
1762231499.827796,-67
1762231500.5180795,-64
1762231501.2355852,-64
1762231501.9197602,-64
1762231502.6150126,-64
1762231503.3101826,-62
1762231504.0126984,-65
1762231504.7196057,-65
1762231505.4068508,-65
1762231506.1025653,-64
1762231506.8069446,-64
1762231507.4967134,-62
1762231508.1917257,-62
1762231508.8859446,-64
1762231509.5717006,-64
1762231510.2905018,-64
1762231510.9850466,-62
1762231511.6756244,-62
1762231512.395209,-62
1762231513.081774,-62
1762231513.8296883,-62
1762231514.5444007,-62
1762231515.2446935,-62
1762231515.9556642,-62
1762231516.7003987,-62
1762231517.3935428,-64
1762231518.0799668,-64
1762231518.8089151,-64
1762231519.5233066,-62
1762231520.420478,-62
1762231521.4532194,-70
1762231522.1522183,-70
1762231522.9080784,-70
1762231523.5596495,-70
1762231524.2237449,-70
1762231525.024921,-70
1762231525.7382915,-70
1762231526.5248902,-70
1762231527.2259336,-70
1762231527.8883333,-70
1762231528.6380405,-65
1762231529.3650584,-65
1762231530.0951936,-65
1762231530.9466186,-65
1762231531.6386905,-65
1762231532.382086,-65
1762231533.0699863,-65
1762231533.770712,-64
1762231534.4939208,-64
1762231535.1938934,-62
1762231535.9131176,-67
1762231536.6079707,-67
1762231537.3359766,-67
1762231538.03357,-67
1762231538.750529,-67
1762231539.4385498,-67
1762231540.1569686,-67
1762231540.8442075,-67
1762231541.5673068,-67
1762231542.2558715,-67
1762231542.9489677,-67
1762231543.6420836,-67
1762231544.333068,-67
1762231545.019206,-67
1762231545.7362843,-64
1762231546.4287593,-64
1762231547.1152515,-64
1762231547.80572,-62
1762231548.4943895,-62
1762231549.1843364,-64
1762231549.899997,-64
1762231550.59808,-64
1762231551.3211265,-65
1762231552.0156841,-65
1762231552.7306592,-64
1762231553.4357803,-64
1762231554.1393692,-64
1762231554.8359373,-64
1762231555.572305,-71
1762231556.2958283,-71
1762231556.9920573,-70
1762231557.6835222,-71
1762231558.5152998,-71
1762231559.2331374,-70
1762231560.6803288,-76
1762231561.5473325,-71
1762231562.4957736,-71
1762231563.693362,-71
1762231564.6788554,-70
1762231565.6430526,-73
1762231566.6807678,-71
1762231567.541988,-71
1762231568.461884,-73
1762231569.480755,-73
1762231570.3734388,-73
1762231571.17271,-71
1762231571.973493,-73
1762231572.8058884,-71
1762231573.7081769,-71
1762231574.6415367,-70
1762231575.5183675,-70
1762231576.4480302,-70
1762231577.1688645,-70
1762231578.3266368,-67
1762231579.1656833,-67
1762231579.8549938,-67
1762231580.5418317,-67
1762231581.236217,-67
1762231581.9369705,-67
1762231582.6418202,-68
1762231583.3404748,-68
1762231584.044225,-68
1762231584.7286935,-67
1762231585.4336076,-67
1762231586.1520097,-68
1762231586.8423157,-68
1762231587.5703719,-68
1762231588.2580361,-68
1762231588.9533765,-68
1762231589.6393306,-67
1762231590.3266149,-67
1762231591.0108025,-67
1762231591.730145,-67
1762231592.4222279,-67
1762231593.1059844,-67
1762231593.8007889,-67
1762231594.846664,-67
1762231595.7902107,-67
1762231596.4762049,-67
1762231597.1680617,-64
1762231597.86112,-64
1762231598.5507054,-64
1762231599.2410536,-64
1762231599.9229727,-64
1762231600.6346295,-62
1762231601.3251853,-65
1762231602.0142562,-65
1762231602.701564,-64
1762231603.3892133,-64
1762231604.07596,-62
1762231604.7684987,-62
1762231605.48211,-62
1762231606.1678529,-62
1762231606.8557465,-62
1762231607.695199,-62
1762231608.5518742,-62
1762231609.2584772,-67
1762231609.9865994,-67
1762231610.6879504,-67
1762231611.3780632,-68
1762231612.063911,-68
1762231612.7654376,-68
1762231613.473399,-68
1762231614.1676838,-67
1762231614.8759544,-67
1762231615.5631492,-67
1762231616.2681696,-67
1762231616.9600115,-67
1762231617.6506345,-67
1762231618.3541267,-70
1762231619.0479352,-70
1762231619.7351866,-70
1762231620.4275267,-67
1762231621.1204252,-67
1762231621.8194902,-68
1762231622.5255935,-68
1762231623.2137468,-67
1762231623.9026542,-67
1762231624.590675,-67
1762231625.2774618,-67
1762231625.9674687,-67
1762231626.6632879,-67
1762231627.386972,-68
1762231628.076415,-68
1762231628.762288,-68
1762231629.4674652,-68
1762231630.1559906,-68
1762231630.8512855,-68
1762231631.5421736,-67
1762231632.231887,-67
1762231632.9209113,-67
1762231633.6093028,-67
1762231634.2971828,-67
1762231634.9898725,-67
1762231635.6761317,-67
1762231636.358642,-67
1762231637.0620654,-67
1762231637.7628198,-67
1762231638.465814,-64
1762231639.1916935,-64
1762231639.8797636,-64
1762231640.566874,-64
1762231641.2644558,-64
1762231641.9653196,-64
1762231642.6597874,-64
1762231643.3734593,-64
1762231644.071608,-64
1762231644.7757332,-64
1762231645.469416,-64
1762231646.1794815,-64
1762231646.8604379,-64
1762231647.5647993,-62
1762231648.2669368,-62
1762231648.9538753,-62
1762231649.647809,-62
1762231650.345701,-62
1762231651.034738,-62
1762231651.728694,-62
1762231652.4158728,-62
1762231653.107635,-62
1762231653.8004322,-62
1762231654.516366,-62
1762231655.2068396,-62
1762231655.931354,-62
1762231656.615873,-62
1762231657.3084683,-62
1762231658.0035903,-62
1762231658.726892,-64
1762231659.4151838,-64
1762231660.104137,-64
1762231660.809694,-64
1762231661.497397,-64
1762231662.1820574,-64
1762231662.8669274,-64
1762231663.5711539,-64
1762231664.258663,-67
1762231664.964868,-67
1762231665.6503105,-67
1762231666.3473094,-67
1762231667.0604076,-67
1762231667.748382,-67
1762231668.4402597,-67
1762231669.150321,-67
1762231669.8355567,-70
1762231670.559502,-70
1762231671.2562432,-70
1762231671.9458463,-70
1762231672.6378355,-70
1762231673.325536,-70
1762231674.0203514,-70
1762231674.7149875,-71
1762231675.4048498,-71
1762231676.0902803,-71
1762231676.7984247,-73
1762231677.507967,-73
1762231678.2147405,-73
1762231678.898685,-73
1762231679.588662,-73
1762231680.273496,-73
1762231680.96509,-76
1762231681.6823127,-76
1762231682.3839355,-79
1762231683.068152,-79
1762231683.7755113,-79
1762231684.560131,-79
1762231685.2562768,-79
1762231685.9432337,-76
1762231686.6640832,-74
1762231687.3515663,-74
1762231688.042499,-76
1762231688.733242,-76
1762231689.415415,-76
1762231690.1041884,-74
1762231690.7964127,-74
1762231691.4854739,-74
1762231692.1779225,-74
1762231692.8691804,-74
1762231693.5621645,-74
1762231694.2713654,-79
1762231694.9744418,-79
1762231695.6681623,-71
1762231696.3168795,-71
1762231696.9709752,-71
1762231697.6594946,-71
1762231698.3525374,-71
1762231699.0467138,-71
1762231699.7565892,-71
1762231700.4444876,-73
1762231701.1729946,-73
1762231701.8637464,-73
1762231702.549243,-71
1762231703.2361507,-71
1762231703.9299054,-71
1762231704.626418,-71
1762231705.3202677,-71
1762231706.0226233,-73
1762231706.714144,-73
1762231707.4056365,-73
1762231708.095196,-73
1762231708.8363695,-76
1762231709.5390668,-76
1762231710.2271671,-80
1762231710.9463332,-80
1762231711.6417065,-79
1762231712.330563,-79
1762231713.0419078,-79
1762231713.749366,-79
1762231714.4387927,-79
1762231715.1239107,-79
1762231715.8137336,-77
1762231716.5253015,-77
1762231717.2324831,-77
1762231717.9226892,-77
1762231718.6077561,-77
1762231719.3167982,-77
1762231720.0077553,-77
1762231720.6953561,-77
1762231721.3833025,-77
1762231722.0704987,-77
1762231722.760758,-77
1762231723.4453707,-77
1762231724.1343622,-77
1762231724.8229663,-77
1762231725.5151572,-77
1762231726.198584,-77
1762231726.886458,-77
1762231727.5974612,-77
1762231728.286642,-74
1762231728.9784107,-74
1762231729.6785915,-74
1762231730.3700738,-74
1762231731.0636327,-74
1762231731.7536912,-74
1762231732.47871,-71
1762231733.1694102,-71
1762231733.879615,-73
1762231734.5662158,-73
1762231735.250322,-73
1762231735.9499466,-73
1762231736.6400855,-73
1762231737.32434,-73
1762231738.03647,-73
1762231738.7479532,-73
1762231739.4373283,-73
1762231740.1422467,-73
1762231740.829564,-73
1762231741.5182748,-73
1762231742.20556,-73
1762231742.90931,-71
1762231743.5965595,-71
1762231744.3110588,-71
1762231745.0059977,-71
1762231745.6931694,-71
1762231746.3900619,-70
1762231747.082581,-70
1762231747.7679894,-70
1762231748.473186,-70
1762231749.1798158,-70
1762231749.8692405,-70
1762231750.56938,-70
1762231751.2626145,-70
1762231751.949978,-70
1762231752.6441603,-71
1762231753.3281038,-71
1762231754.0176294,-73
1762231754.7240896,-73
1762231755.4096162,-73
1762231756.1045475,-77
1762231756.7949145,-77
1762231757.4948688,-74
1762231758.1892006,-74
1762231758.875454,-74
1762231759.5690875,-74
1762231760.2740417,-74
1762231760.986127,-71
1762231761.676471,-73
1762231762.367072,-73
1762231763.0660994,-71
1762231763.7971208,-70
1762231764.4804893,-70
1762231765.1944354,-70
1762231765.8831503,-70
1762231766.572257,-70
1762231767.2656057,-70
1762231767.9623435,-70
1762231768.6603308,-74
1762231769.3574083,-74
1762231770.064537,-74
1762231770.7599208,-74
1762231771.4522185,-74
1762231772.143039,-77
1762231772.8280506,-77
1762231773.5201516,-77
1762231774.2111757,-74
1762231774.894282,-74
1762231775.582052,-74
1762231776.277672,-74
1762231776.965526,-74
1762231777.649567,-70
1762231778.3725116,-70
1762231779.0611749,-70
1762231779.7623844,-70
1762231780.4524431,-70
1762231781.1490126,-70
1762231781.865347,-70
1762231782.554466,-70
1762231783.2391508,-70
1762231783.9379368,-70
1762231784.6284878,-70
1762231785.311914,-71
1762231785.999064,-71
1762231786.6908813,-71
1762231787.3742182,-73
1762231788.0766842,-73
1762231788.7620213,-70
1762231789.464622,-70
1762231790.1522844,-67
1762231790.8429363,-67
1762231791.5304923,-67
1762231792.2168994,-64
1762231792.9058902,-62
1762231793.596437,-62
1762231794.281559,-62
1762231794.9796917,-62
1762231795.6622505,-62
1762231796.3726528,-62
1762231797.1152813,-62
1762231797.8138218,-62
1762231798.5247083,-67
1762231799.238642,-67
1762231799.935786,-67
1762231800.7661262,-67
1762231801.4697492,-67
1762231802.3476746,-70
1762231803.0731225,-70
1762231803.842306,-70
1762231804.8810563,-70
1762231806.7133672,-70
1762231807.4903677,-65
1762231808.1901696,-65
1762231809.0444179,-70
1762231809.7491019,-70
1762231811.2400756,-70
1762231811.9785693,-67
1762231813.0654922,-68
1762231813.7668848,-67
1762231814.4782,-67
1762231815.1691847,-70
1762231815.8813443,-70
1762231816.574784,-70
1762231817.2947462,-71
1762231817.9994981,-71
1762231818.6864746,-70
1762231819.4120662,-70
1762231820.313751,-70
1762231821.1158674,-67
1762231821.9075089,-67
1762231822.6119971,-64
1762231823.4065597,-64
1762231824.103429,-65
1762231824.7983196,-73
1762231825.505035,-73
1762231826.1986117,-65
1762231826.885992,-65
1762231827.5784495,-65
1762231828.2679894,-65
1762231828.9545584,-65
1762231829.6605358,-65
1762231830.3591144,-65
1762231831.050878,-65
1762231831.7658587,-64
1762231832.4661453,-64
1762231833.158922,-64
1762231833.8721306,-64
1762231834.5678551,-64
1762231835.271455,-67
1762231835.935162,-67
1762231836.5868945,-67
1762231837.2312949,-67
1762231837.921518,-67
1762231838.613182,-64
1762231839.3125072,-64
1762231840.009932,-64
1762231840.7637348,-62
1762231841.4602492,-62
1762231842.1587157,-62
1762231842.9139943,-62
1762231843.6226828,-62
1762231844.33381,-62
1762231845.0339391,-64
1762231845.7253795,-64
1762231846.441379,-64
1762231847.129823,-62
1762231847.8155656,-62
1762231848.5079963,-62
1762231849.2216144,-62
1762231849.9108493,-62
1762231850.5989826,-62
1762231851.3064127,-62
1762231851.9971118,-62
1762231852.684394,-62
1762231853.3710237,-62
1762231854.066596,-65
1762231854.7631943,-65
1762231855.4475458,-70
1762231856.130993,-70
1762231856.86179,-70
1762231857.5569873,-70
1762231858.2513041,-70
1762231858.942859,-70
1762231859.6341567,-70
1762231860.321644,-70
1762231861.0174756,-71
1762231861.7155192,-70
1762231862.4036398,-70
1762231863.0913165,-70
1762231863.7840848,-70
1762231864.4771242,-70
1762231865.1722944,-70
1762231865.8712392,-70
1762231866.5691383,-70
1762231867.2695372,-73
1762231867.9786165,-73
1762231868.661149,-71
1762231869.3511295,-71
1762231870.0696669,-71
1762231870.7559922,-71
1762231871.4483995,-71
1762231872.1637359,-71
1762231872.8563085,-71
1762231873.5412116,-71
1762231874.2617836,-71
1762231874.953671,-71
1762231875.6452215,-71
1762231876.3319964,-71
1762231877.017234,-71
1762231877.708004,-70
1762231878.417633,-70
1762231879.1038883,-70
1762231879.7907586,-73
1762231880.4804165,-73
1762231881.1795938,-76
1762231881.8898482,-74
1762231882.5781283,-74
1762231883.2939513,-74
1762231883.9923186,-74
1762231884.6961775,-74
1762231885.3833902,-70
1762231886.0767198,-70
1762231886.7724545,-73
1762231887.468885,-73
1762231888.1619897,-73
1762231888.852916,-77
1762231889.5479565,-77
1762231890.2422533,-77
1762231890.933131,-77
1762231891.6201823,-77
1762231892.3127768,-77
1762231893.0179875,-74
1762231893.7040381,-74
1762231894.3964822,-74
1762231895.0822396,-74
1762231895.7779148,-71
1762231896.4739661,-64
1762231897.179912,-64
1762231897.872673,-67
1762231898.5603096,-67
1762231899.2771506,-67
1762231899.9670238,-62
1762231900.6556609,-62
1762231901.3405395,-62
1762231902.0268104,-62
1762231902.72054,-62
1762231903.4084837,-62
1762231904.0953355,-62
1762231904.8154538,-62
1762231905.5063388,-62
1762231906.1940894,-62
1762231906.8790228,-62
1762231907.5909443,-62
1762231908.281267,-62
1762231908.9676623,-62
1762231909.6543376,-62
1762231910.3397725,-62
1762231911.0408812,-62
1762231911.7313046,-62
1762231912.412777,-62
1762231913.1065133,-62
1762231913.793579,-62
1762231914.483594,-62
1762231915.1730134,-62
1762231915.8772137,-62
1762231916.5664613,-62
1762231917.2589703,-62
1762231917.9884536,-62
1762231918.6903853,-62
1762231919.380481,-68
1762231920.096602,-67
1762231920.784425,-67
1762231921.4710934,-67
1762231922.1611643,-67
1762231922.847216,-67
1762231923.5615163,-67
1762231924.2482636,-67
1762231924.9333525,-64
1762231925.6219175,-64
1762231926.3124626,-64
1762231927.0039053,-64
1762231927.710494,-64
1762231928.3973398,-64
1762231929.0802252,-62
1762231929.7768662,-62
1762231930.4684353,-62
1762231931.1505387,-62
1762231931.8392315,-62
1762231932.5512574,-62
1762231933.242047,-62
1762231933.9268608,-62
1762231934.6203063,-62
1762231935.315537,-62
1762231936.021067,-62
1762231936.7101421,-68
1762231937.4061377,-68
1762231938.0566835,-68
1762231938.7106452,-68
1762231939.402056,-67
1762231940.0986176,-67
1762231940.7795377,-67
1762231941.505374,-67
1762231942.2020175,-67
1762231942.9226441,-67
1762231943.6101468,-64
1762231944.3077784,-64
1762231944.9944067,-64
1762231945.7010236,-62
1762231946.419192,-62
1762231947.110657,-62
1762231947.8145556,-62
1762231948.5026953,-65
1762231949.2197752,-65
1762231949.935237,-65
1762231950.6192966,-64
1762231951.3390582,-62
1762231952.1755998,-62
1762231952.8722072,-62
1762231953.5825703,-62
1762231954.2669916,-62
1762231954.9588783,-62
1762231955.6437643,-62
1762231956.3428082,-62
1762231957.0321617,-62
1762231957.7185037,-62
1762231958.4130902,-62
1762231959.1022615,-62
1762231959.790776,-62
1762231960.48319,-62
1762231961.187421,-62
1762231961.885738,-62
1762231962.5968707,-62
1762231963.2806392,-62
1762231963.9738183,-62
1762231964.6853008,-62
1762231965.3669546,-62
1762231966.0537572,-62
1762231966.7393086,-62
1762231967.4248495,-62
1762231968.1110303,-62
1762231968.821221,-62
1762231969.5078657,-62
1762231970.234241,-62
1762231970.9419985,-65
1762231971.6306176,-65
1762231972.3132765,-65
1762231973.0124,-64
1762231973.7002208,-64
1762231974.3868997,-64
1762231975.0761898,-65
1762231975.775111,-65
1762231976.4722378,-64
1762231977.1689649,-64
1762231977.8580647,-64
1762231978.548036,-70
1762231979.2473583,-70
1762231979.9661865,-70
1762231980.6549196,-70
1762231981.3727486,-70
1762231982.0615602,-70
1762231982.7498417,-71
1762231983.4497802,-71
1762231984.1440809,-73
1762231984.831847,-73
1762231985.5377855,-73
1762231986.2223225,-73
1762231986.9144902,-73
1762231987.6222105,-73
1762231988.3115408,-73
1762231989.0153894,-73
1762231989.7068703,-73
1762231990.390591,-73
1762231991.0717983,-73
1762231991.7661622,-71
1762231992.4614625,-71
1762231993.1513178,-70
1762231993.8718226,-70
1762231994.564408,-70
1762231995.248626,-67
1762231995.9277015,-67
1762231996.6210504,-67
1762231997.3195992,-67
1762231998.0055547,-67
1762231998.7105184,-67
1762231999.3968983,-67
1762232000.0878744,-67
1762232000.7740195,-67
1762232001.4578393,-67
1762232002.164043,-64
1762232002.8546517,-64
1762232003.5379245,-64
1762232004.235643,-62
1762232004.92575,-62
1762232005.6136498,-62
1762232006.306802,-62
1762232006.987219,-62
1762232007.6814158,-62
1762232008.3817086,-70
1762232009.089183,-70
1762232009.7846048,-70
1762232010.4876773,-70
1762232011.1774194,-67
1762232011.8673162,-67
1762232012.5542066,-67
1762232013.2364533,-67
1762232013.9293637,-67
1762232014.6342654,-64
1762232015.328425,-62
1762232016.0164685,-62
1762232016.7091713,-62
1762232017.4019656,-62
1762232018.087767,-62
1762232018.7817671,-62
1762232019.4809196,-62
1762232020.1638324,-62
1762232020.8610227,-62
1762232021.558766,-62
1762232022.2425683,-62
1762232022.945227,-62
1762232023.6342416,-62
1762232024.312968,-62
1762232025.0107372,-62
1762232025.7024677,-62
1762232026.4135377,-64
1762232027.0994074,-64
1762232027.7872896,-64
1762232028.4773893,-64
1762232029.1671882,-64
1762232029.8503008,-64
1762232030.541358,-64
1762232031.2430878,-64
1762232031.9335103,-64
1762232032.618716,-64
1762232033.3286934,-65
1762232034.0123105,-65
1762232034.6926365,-64
1762232035.382709,-62
1762232036.0715907,-62
1762232036.7549243,-62
1762232037.473526,-62
1762232038.1616158,-62
1762232038.8499324,-67
1762232039.5427659,-67
1762232040.2254052,-67
1762232040.9403348,-67
1762232041.6411679,-67
1762232042.331954,-67
1762232043.0298126,-67
1762232043.7362955,-64
1762232044.4220138,-64
1762232045.108829,-64
1762232045.7943652,-64
1762232046.5248635,-64
1762232047.2160702,-64
1762232047.8997562,-64
1762232048.5805228,-64
1762232049.2918038,-62
1762232049.9834313,-64
1762232050.6713092,-64
1762232051.3766718,-64
1762232052.0852697,-68
1762232052.7781134,-68
1762232053.4704928,-71
1762232054.183294,-71
1762232054.8754387,-73
1762232055.5610468,-71
1762232056.2448852,-71
1762232056.940307,-71
1762232057.633297,-71
1762232058.3226302,-71
1762232059.0057943,-71
1762232059.6979423,-71
1762232060.3898933,-71
1762232061.0788045,-70
1762232061.766207,-70
1762232062.4735985,-70
1762232063.1603842,-70
1762232063.8508132,-67
1762232064.5343487,-68
1762232065.215166,-68
1762232065.9142277,-67
1762232066.6154542,-67
1762232067.300691,-67
1762232067.9847517,-68
1762232068.6780374,-68
1762232069.3706534,-68
1762232070.0570457,-68
1762232070.7750728,-68
1762232071.4636724,-68
1762232072.1784198,-68
1762232072.9011478,-68
1762232073.6003287,-67
1762232074.287911,-67
1762232074.9916677,-67
1762232075.67981,-67
1762232076.3934865,-67
1762232077.0816524,-67
1762232077.7742996,-67
1762232078.4613857,-67
1762232079.1623664,-67
1762232079.8512523,-67
1762232080.5327861,-67
1762232081.2455454,-67
1762232081.9415283,-67
1762232082.6296568,-67
1762232083.3351967,-67
1762232084.0270998,-67
1762232084.714155,-64
1762232085.4032373,-64
1762232086.087438,-64
1762232086.8583288,-64
1762232087.705293,-64
1762232088.4016368,-65
1762232089.2076993,-65
1762232089.8937657,-65
1762232090.5768871,-65
1762232091.2890291,-65
1762232091.9845157,-65
1762232092.6719334,-65
1762232093.379238,-65
1762232094.0679386,-65
1762232094.759759,-64
1762232095.4463098,-64
1762232096.1354513,-64
1762232096.8188558,-64
1762232097.540295,-64
1762232098.227274,-71
1762232098.913696,-71
1762232099.6133597,-71
1762232100.3021078,-70
1762232100.9940712,-70
1762232101.6786532,-70
1762232102.4105885,-70
1762232103.1070147,-70
1762232103.791695,-70
1762232104.5220356,-70
1762232105.216288,-70
1762232105.9314356,-67
1762232106.6138794,-67
1762232107.3401222,-68
1762232108.0987258,-73
1762232108.809495,-73
1762232109.4974897,-73
1762232110.2109888,-73
1762232111.0298698,-71
1762232111.7531116,-73
1762232112.4441907,-73
1762232113.1395304,-73
1762232113.8272443,-73
1762232114.5115004,-73
1762232115.206716,-73
1762232115.9292424,-73
1762232116.6124601,-73
1762232117.3074474,-73
1762232117.9941196,-73
1762232118.679208,-73
1762232119.3837693,-71
1762232120.0736632,-71
1762232120.7587817,-70
1762232121.452351,-70
1762232122.1410468,-70
1762232122.8270016,-70
1762232123.5163386,-70
1762232124.1975145,-70
1762232124.9053655,-70
1762232125.5928278,-70
1762232126.321686,-70
1762232127.004517,-70
1762232127.7071114,-70
1762232128.4207704,-73
1762232129.1024926,-73
1762232129.7975655,-71
1762232130.4907908,-71
1762232131.176138,-71
1762232131.8630812,-71
1762232132.550283,-71
1762232133.2473898,-71
1762232133.940159,-70
1762232134.6226208,-70
1762232135.3048804,-70
1762232136.0111122,-70
1762232136.6966753,-70
1762232137.3882995,-70
1762232138.073961,-70
1762232138.7970235,-70
1762232139.4910226,-70
1762232140.1746566,-70
1762232140.8866494,-70
1762232141.9142547,-70
1762232142.710907,-70
1762232143.4029446,-70
1762232144.0883482,-70
1762232144.7740335,-70
1762232145.4765866,-70
1762232146.162751,-70
1762232146.855576,-70
1762232147.5577786,-70
1762232148.252106,-70
1762232148.9461987,-70
1762232149.6522644,-70
1762232150.3514996,-70
1762232151.0510554,-70
1762232151.7950766,-70
1762232152.5085692,-70
1762232153.2228928,-70
1762232153.9495983,-70
1762232154.63903,-70
1762232155.3290837,-70
1762232156.026843,-70
1762232156.7076998,-70
1762232157.3934793,-70
1762232158.1671507,-70
1762232159.0900602,-76
1762232159.7844598,-74
1762232160.6892076,-74
1762232161.4395282,-74
1762232162.2352245,-74
1762232163.3482916,-74
1762232164.1717224,-74
1762232165.1832135,-74
1762232165.879393,-74
1762232166.6340823,-70
1762232167.4390626,-70
1762232168.2299275,-67
1762232169.197434,-67
1762232169.977713,-67
1762232170.6902463,-68
1762232171.3555512,-67
1762232172.0193436,-67
1762232172.6908216,-67
1762232173.4763136,-67
1762232174.2154472,-67
1762232174.9478202,-67
1762232175.678863,-67
1762232176.3796213,-64
1762232177.069509,-64
1762232177.7726648,-64
1762232179.4525912,-70
1762232180.6731312,-70
1762232181.456335,-70
1762232182.133142,-70
1762232182.876101,-70
1762232183.635951,-70
1762232184.3705938,-70
1762232185.223766,-73
1762232185.9259684,-79
1762232186.676915,-76
1762232187.428757,-76
1762232188.1726477,-74
1762232188.9126425,-74
1762232190.8030772,-70
1762232192.0679004,-70
1762232192.7834284,-70
1762232193.4893565,-67
1762232196.0057554,-71
1762232196.9202049,-73
1762232197.6978486,-71
1762232198.5096278,-70
1762232199.7121134,-71
1762232200.6295266,-70
1762232201.9866946,-67
1762232205.0381591,-68
1762232206.0806448,-68
1762232207.1093376,-71
1762232208.0676305,-68
1762232209.7895913,-65
1762232210.6674726,-71
1762232211.6875281,-73
1762232212.4907193,-73
1762232213.2447217,-73
1762232213.9911513,-73
1762232215.6159773,-68
1762232216.363582,-68
1762232217.084906,-68
1762232217.8001182,-68
1762232218.6077347,-68
1762232219.33313,-68
1762232220.0688279,-68
1762232220.8074062,-67
1762232221.4979808,-67
1762232222.648452,-67
1762232223.5550642,-70
1762232224.5340986,-70
1762232225.250107,-70
1762232226.6832273,-70
1762232227.3968632,-70
1762232228.582465,-67
1762232229.4355512,-68
1762232230.1416535,-68
1762232230.9152737,-68
1762232231.902922,-71
1762232232.619598,-71
1762232233.4149938,-71
1762232234.1668017,-71
1762232234.8755496,-70
1762232235.924881,-70
1762232237.2414749,-70
1762232238.9857423,-67
1762232240.1638894,-71
1762232240.9062438,-71
1762232241.7160437,-70
1762232242.5079305,-70
1762232243.3759449,-67
1762232244.2075229,-67
1762232245.023835,-67
1762232245.816258,-67
1762232246.9347994,-67
1762232247.7670858,-71
1762232248.5881472,-71
1762232249.4059107,-74
