timestamp,rssi
1762174786.6956277,-55
1762174787.467071,-55
1762174788.2311468,-55
1762174789.001617,-55
1762174789.7812936,-55
1762174790.5527663,-55
1762174791.331119,-55
1762174792.0983684,-55
1762174792.8706121,-55
1762174793.651072,-55
1762174794.4173195,-55
1762174795.1902313,-55
1762174795.9679096,-55
1762174796.7301133,-55
1762174797.531071,-55
1762174798.3042126,-55
1762174799.0828576,-55
1762174799.8540392,-55
1762174800.6348646,-55
1762174801.3985927,-55
1762174802.171104,-55
1762174802.9394498,-55
1762174803.7228212,-55
1762174804.4861665,-55
1762174805.2584193,-55
1762174806.0515895,-55
1762174806.8169837,-55
1762174807.58134,-55
1762174808.349174,-55
1762174809.1173973,-55
1762174809.8875334,-55
1762174810.6674323,-55
1762174811.432831,-55
1762174812.2085311,-55
1762174812.9865553,-55
1762174813.77334,-55
1762174814.5300782,-55
1762174815.3096309,-55
1762174816.091073,-55
1762174816.8834236,-55
1762174817.6374326,-55
1762174818.4028993,-55
1762174819.176146,-55
1762174819.9367292,-55
1762174820.7024467,-55
1762174821.4865534,-55
1762174822.253863,-55
1762174823.0200474,-55
1762174823.8100965,-55
1762174824.5819452,-55
1762174825.3519506,-55
1762174826.1346774,-55
1762174826.8977726,-55
1762174827.6633189,-55
1762174828.4384556,-55
1762174829.1983829,-55
1762174829.9714785,-55
1762174830.7475533,-55
1762174831.5201364,-55
1762174832.2891397,-55
1762174833.0696614,-55
1762174833.8305676,-55
1762174834.6150992,-55
1762174835.381986,-55
1762174836.1492217,-55
1762174836.9158945,-55
1762174837.6912959,-55
1762174838.4484074,-55
1762174839.235854,-55
1762174839.998106,-55
1762174840.7770731,-55
1762174841.5467205,-55
1762174842.3244183,-55
1762174843.087418,-55
1762174843.8573709,-55
1762174844.6352224,-55
1762174845.3985443,-55
1762174846.163233,-55
1762174846.941091,-55
1762174847.7184803,-55
1762174848.4936018,-55
1762174849.2670052,-55
1762174850.0352147,-55
1762174850.798087,-55
1762174851.57561,-55
1762174852.3337932,-55
1762174853.0980337,-55
1762174853.866841,-55
1762174854.641909,-55
1762174855.4190505,-55
1762174856.1893628,-55
1762174856.9522865,-55
1762174857.7374313,-55
1762174858.5187418,-55
1762174859.2823703,-55
1762174860.0643954,-55
1762174860.8380213,-55
1762174861.6146255,-55
1762174862.3730824,-55
1762174863.147946,-55
1762174863.9187717,-55
1762174864.6935625,-55
1762174865.4678974,-55
1762174866.2513235,-55
1762174867.015584,-55
1762174867.786327,-55
1762174868.5553126,-55
1762174869.3155303,-55
1762174870.0802312,-55
1762174870.8517225,-55
1762174871.6177697,-55
1762174872.3914766,-55
1762174873.1573088,-55
1762174873.935074,-55
1762174874.7026002,-55
1762174875.4698665,-55
1762174876.2430284,-55
1762174877.0034583,-55
1762174877.7753742,-55
1762174878.5495248,-55
1762174879.3188248,-55
1762174880.0874906,-55
1762174880.8555224,-55
1762174881.6262436,-55
1762174882.3828921,-55
1762174883.2023506,-55
1762174883.9705894,-55
1762174884.7421365,-55
1762174885.5163507,-55
1762174886.2859404,-55
1762174887.0715816,-55
1762174887.8324528,-55
1762174888.5983624,-55
1762174889.367498,-55
1762174890.1347117,-55
1762174890.9041398,-55
1762174891.6705415,-55
1762174892.4391272,-55
1762174893.2914665,-55
1762174894.253083,-55
1762174895.16061,-55
1762174896.0996373,-55
1762174896.8254888,-55
1762174897.6310046,-55
1762174898.399911,-55
1762174899.1852758,-55
1762174899.9510581,-55
1762174900.7189453,-55
1762174901.486351,-55
1762174902.2430172,-55
1762174903.0168014,-55
1762174903.7861965,-55
1762174904.5699153,-55
1762174905.3324957,-55
1762174906.1083236,-55
1762174906.890856,-55
1762174907.6543827,-55
1762174908.4221246,-55
1762174909.2072341,-55
1762174909.969297,-55
1762174910.7773743,-55
1762174911.567768,-55
1762174912.3539386,-55
1762174913.0755816,-55
1762174913.826168,-55
1762174914.5928874,-55
1762174915.3743622,-55
1762174916.2204478,-55
1762174917.0205746,-55
1762174917.8822603,-55
1762174918.6681569,-55
1762174919.4497535,-55
1762174920.2325468,-55
1762174921.0078075,-55
1762174921.787761,-55
1762174922.5701163,-55
1762174923.3699603,-55
1762174924.1483576,-55
1762174925.116043,-55
1762174926.2549427,-55
1762174927.41228,-55
1762174928.3660731,-55
1762174929.204055,-55
1762174930.0992465,-55
1762174930.9500191,-55
1762174931.8989532,-55
1762174932.7699344,-55
1762174933.6206677,-55
1762174934.5190713,-55
1762174935.488,-55
1762174936.3110054,-55
1762174937.1021411,-55
1762174937.9110947,-55
1762174938.6837869,-55
1762174939.4491193,-55
1762174940.2222679,-55
1762174940.9921234,-55
1762174941.769022,-55
1762174942.5382438,-55
1762174943.3199024,-55
1762174944.0851154,-55
1762174944.8689759,-55
1762174945.6398842,-55
1762174946.4192605,-55
1762174947.1906884,-55
1762174947.9661162,-55
1762174948.7377088,-55
1762174949.5226684,-55
1762174950.2858984,-55
1762174951.0520732,-55
1762174951.8200989,-55
1762174952.6000688,-55
1762174953.368744,-55
1762174954.1360316,-55
1762174954.916207,-55
1762174955.6845813,-55
1762174956.4652283,-55
1762174957.272485,-55
1762174958.0374486,-55
1762174958.805801,-55
1762174959.575807,-55
1762174960.3530693,-55
1762174961.1216273,-55
1762174961.8891737,-55
1762174962.6697357,-55
1762174963.45866,-55
1762174964.2367058,-55
1762174965.0040274,-55
1762174965.7834904,-55
1762174966.5531166,-55
1762174967.317718,-55
1762174968.119222,-55
1762174968.8843803,-55
1762174969.6722343,-55
1762174970.4224055,-55
1762174971.2019877,-55
1762174971.9699273,-55
1762174972.7422545,-55
1762174973.5017116,-55
1762174974.2746549,-55
1762174975.0539446,-55
1762174975.8194923,-55
1762174976.5908513,-55
1762174977.4175913,-55
1762174978.1866088,-55
1762174978.9539487,-55
1762174979.719881,-55
1762174980.4907799,-55
1762174981.2597136,-55
1762174982.034324,-55
1762174982.801148,-55
1762174983.670757,-55
1762174984.4349701,-55
1762174985.1897914,-55
1762174985.949778,-55
1762174986.7376022,-55
1762174987.5336177,-55
1762174988.2998939,-55
1762174989.077234,-55
1762174989.8505878,-55
1762174990.623427,-55
1762174991.3924258,-55
1762174992.1716976,-55
1762174992.934061,-55
1762174993.707413,-55
1762174994.477666,-55
1762174995.2488656,-55
1762174996.0296357,-55
1762174996.8502681,-55
1762174997.6221013,-55
1762174998.4007258,-55
1762174999.173504,-55
1762174999.9502134,-55
1762175000.7157962,-55
1762175001.4896474,-55
1762175002.2655954,-55
1762175003.0440748,-55
1762175003.8223054,-55
1762175004.668671,-55
1762175005.4352348,-55
1762175006.2018898,-55
1762175006.970971,-55
1762175007.7348907,-55
1762175008.511133,-55
1762175009.2957163,-55
1762175010.0734947,-55
1762175010.8437974,-55
1762175011.6335554,-55
1762175012.4003723,-55
1762175013.1719775,-55
1762175013.9432008,-55
1762175014.7202168,-55
1762175015.4880931,-55
1762175016.252344,-55
1762175017.019754,-55
1762175017.7915223,-55
1762175018.5526047,-55
1762175019.3220396,-55
1762175020.1000302,-55
1762175020.8699245,-55
1762175021.6334426,-55
1762175022.4002836,-55
1762175023.1715026,-55
1762175023.9384909,-55
1762175024.7216706,-55
1762175025.4851112,-55
1762175026.2626162,-55
1762175027.0536637,-55
1762175027.8189425,-55
1762175028.6025462,-55
1762175029.3663762,-55
1762175030.2214744,-55
1762175031.0528762,-55
1762175031.824022,-55
1762175032.7271516,-55
1762175033.460058,-55
1762175034.1786168,-55
1762175034.9604945,-55
1762175035.7110813,-55
1762175036.4718018,-55
1762175037.265066,-55
1762175038.0422673,-55
1762175038.8281856,-55
1762175039.6026225,-55
1762175040.4202497,-55
1762175041.224608,-55
1762175041.989569,-55
1762175042.7547624,-55
1762175043.5374162,-55
1762175044.3055162,-55
1762175045.0683923,-55
1762175045.8317719,-55
1762175046.6024146,-55
1762175047.3679798,-55
1762175048.146249,-55
1762175048.9894373,-55
1762175049.7849162,-55
1762175050.55455,-55
1762175051.326769,-55
1762175052.0874336,-55
1762175052.8604586,-55
1762175053.6337345,-55
1762175054.4127843,-55
1762175055.183491,-55
1762175055.962218,-55
1762175056.7382736,-55
1762175057.5139809,-55
1762175058.2847812,-55
1762175059.0546625,-55
1762175059.8163497,-55
1762175060.59427,-55
1762175061.3583746,-55
1762175062.1267042,-55
1762175062.8863173,-55
1762175063.6626458,-55
1762175064.4359584,-55
1762175065.20843,-55
1762175065.9676876,-55
1762175066.7396312,-55
1762175067.7027097,-55
1762175068.4668496,-55
1762175069.27055,-55
1762175070.0366745,-55
1762175070.968977,-55
1762175071.7484317,-55
1762175072.522236,-55
1762175073.282359,-55
1762175074.0537412,-55
1762175074.8195636,-55
1762175075.6283083,-55
1762175076.4038312,-55
1762175077.1886287,-55
1762175077.9497397,-55
1762175078.7254953,-55
1762175079.5074546,-55
1762175080.2664363,-55
1762175081.0373209,-55
1762175081.8045893,-55
1762175082.5825474,-55
1762175083.351338,-55
1762175084.12721,-55
1762175084.8880281,-55
1762175085.6563702,-55
1762175086.4156468,-55
1762175087.190869,-55
1762175087.9667127,-55
1762175088.9106073,-55
1762175089.8062494,-55
1762175090.5896323,-55
1762175091.3570309,-55
1762175092.13511,-55
1762175092.9012017,-55
1762175093.6730642,-55
1762175094.435232,-55
1762175095.1994932,-55
1762175095.9678407,-55
1762175096.757348,-55
1762175097.5375059,-55
1762175098.3012516,-55
1762175099.0752034,-55
1762175099.8557613,-55
1762175100.6360774,-55
1762175101.4024022,-55
1762175102.1719267,-55
1762175102.9350007,-55
1762175103.7056942,-55
1762175104.4703984,-55
1762175105.2423582,-55
1762175106.0210774,-55
1762175106.7928472,-55
1762175107.5689023,-55
1762175108.3347363,-55
1762175109.1134138,-55
1762175109.883393,-55
1762175110.6637228,-55
1762175111.438452,-55
1762175112.2336123,-55
1762175113.0524035,-55
1762175113.8216798,-55
1762175114.58127,-55
1762175115.2985628,-55
1762175116.030079,-55
1762175116.8109264,-55
1762175117.593254,-55
1762175118.3436344,-55
1762175119.1284957,-55
1762175119.9026587,-55
1762175120.676791,-55
1762175121.4328735,-55
1762175122.2060485,-55
1762175122.989311,-55
1762175123.7555559,-55
1762175124.534325,-55
1762175125.2929204,-55
1762175126.0719335,-55
1762175126.8409116,-55
1762175127.6059794,-55
1762175128.3903086,-55
1762175129.1724422,-55
1762175129.9501276,-55
1762175130.7227085,-55
1762175131.4970553,-55
1762175132.2755654,-55
1762175133.0354364,-55
1762175133.8064618,-55
1762175134.584613,-55
1762175135.3542037,-55
1762175136.1335456,-55
1762175136.9018946,-55
1762175137.6680884,-55
1762175138.4329772,-55
1762175139.203119,-55
1762175139.9713356,-55
1762175140.7378154,-55
1762175141.5084288,-55
1762175142.2710643,-55
1762175143.038281,-55
1762175143.8048985,-55
1762175144.5653708,-55
1762175145.3442543,-55
1762175146.1067936,-55
1762175146.876163,-55
1762175147.630143,-55
1762175148.4031203,-55
1762175149.1732361,-55
1762175149.9699328,-55
1762175150.7554555,-55
1762175151.538818,-55
1762175152.3043234,-55
1762175153.0742412,-55
1762175153.834776,-55
1762175154.6060834,-55
1762175155.3848658,-55
1762175156.1617312,-55
1762175156.9375515,-55
1762175157.7096796,-55
1762175158.4794476,-55
1762175159.2673397,-55
1762175160.0700994,-55
1762175160.8231418,-55
1762175161.61011,-55
1762175162.388473,-55
1762175163.1697223,-55
1762175163.9357164,-55
1762175164.7054906,-55
1762175165.489203,-55
1762175166.273214,-55
1762175167.0413103,-55
1762175167.8065557,-55
1762175168.5784874,-55
1762175169.3388379,-55
1762175170.1073334,-55
1762175170.8704298,-55
1762175171.65267,-55
1762175172.4193356,-55
1762175173.1854842,-55
1762175173.9517536,-55
1762175174.728944,-55
1762175175.5060413,-55
